,Text,Date,Year,hashtag,Cleaned
11862,"#MannKiBaat
Sant Ravidas Ji has given a message ‘to stand on one’s own feet. PM Modi asserts how the youth are inspired by this and are not dependant on others for their dreams.
via NaMo App",2021-02-28,2021,['MannKiBaat'],"['ravidas', 'given', 'message', 'stand', 'one', 'foot', 'asserts', 'youth', 'inspired', 'dependant', 'others', 'dreamsvia']"
11863,"#MannKiBaat
Sant Ravidas Ji's birth anniversary falls on the very day of Magh Poornima. PM Modi mentioned how even today, the words, the knowledge of Sant Ravidas Ji guide us on our path.
via NaMo App",2021-02-28,2021,['MannKiBaat'],"['ravidas', 'birth', 'anniversary', 'fall', 'magh', 'poornima', 'mentioned', 'even', 'today', 'word', 'knowledge', 'sant', 'ravidas', 'guide', 'pathvia']"
11864,"#MannKiBaat
28th Feb is celebrated as #NationalScienceDay, dedicated to the discovery of the 'Raman Effect' by scientist Dr. CV Raman. PM Modi urges youth to read a lot about Indian scientists and understand the history of Indian science.
via NaMo App",2021-02-28,2021,"['MannKiBaat', 'NationalScienceDay']","['celebrated', 'dedicated', 'discovery', 'raman', 'effect', 'scientist', 'raman', 'urge', 'youth', 'read', 'indian', 'scientist', 'understand', 'history', 'indian', 'sciencevia']"
11865,"#MannKiBaat
PM Modi said we must understand our responsibility towards water conservation. In a few days, the Jal Shakti Ministry will launch a 100-day campaign 'Catch the Rain'- 'Catch the Rain, where it falls, when it falls'.
via NaMo App",2021-02-28,2021,['MannKiBaat'],"['said', 'must', 'understand', 'responsibility', 'towards', 'water', 'conservation', 'day', 'shakti', 'ministry', 'launch', 'campaign', 'catch', 'rain', 'catch', 'rain', 'fall', 'fallsvia']"
11866,"#MannKiBaat
PM mentions the collective endeavour of individuals in Tamilnadu. Here, the locals have been running a campaign for the conservation of wells and are rejuvenating public wells in their vicinity that had been lying unused for years. 
via NaMo App",2021-02-28,2021,['MannKiBaat'],"['mention', 'collective', 'endeavour', 'individual', 'tamilnadu', 'local', 'running', 'campaign', 'conservation', 'well', 'rejuvenating', 'public', 'well', 'vicinity', 'lying', 'unused', 'year']"
11867,"#MannKiBaat
PM refers to efforts by individuals in water conservation. He talks about Babita Ji from MP who mobilized women of her village and built a canal to bring water to a dry lake which is now filled with water.
via NaMo App",2021-02-28,2021,['MannKiBaat'],"['refers', 'effort', 'individual', 'water', 'conservation', 'talk', 'babita', 'mobilized', 'woman', 'village', 'built', 'canal', 'bring', 'water', 'lake', 'filled', 'watervia']"
11868,"#MannKiBaat
PM begins the address with an interesting discussion on water conservation. With the end of the month of Magh, winters come to an end and summers start knocking, so he urges everyone to recognize their collective responsibility towards water conservation.",2021-02-28,2021,['MannKiBaat'],"['begin', 'address', 'interesting', 'discussion', 'water', 'conservation', 'month', 'magh', 'winter', 'come', 'summer', 'start', 'knocking', 'urge', 'everyone', 'recognize', 'collective', 'responsibility', 'towards', 'water', 'conservation']"
11869,"https://t.co/gbi3vbvSuQ
Odisha worth visiting at economical budget. A 30 minutes discovery of Odisha by ⁦⁦@WIONews.⁩ #mannkibaat",2021-02-28,2021,['mannkibaat'],"['worth', 'visiting', 'economical', 'budget', 'minute', 'discovery', 'odisha']"
11870,@sreemoytalukdar Couldn’t agree more. I can’t imagine the impact it must have on people whose letters he quotes or examples he cites. The multiplier and nudge effect of these conversations are mind blowing beyond the comprehension of #RahulGandhi or his IT Cell. Happy that it’s so. #MannKiBaat,2021-02-28,2021,"['RahulGandhi', 'MannKiBaat']","['couldnt', 'agree', 'cant', 'imagine', 'impact', 'must', 'people', 'whose', 'letter', 'quote', 'example', 'cite', 'multiplier', 'nudge', 'effect', 'conversation', 'mind', 'blowing', 'beyond', 'comprehension', 'cell', 'happy']"
11871,"Dama dam mast Qalandar ❤🔥 
Wiese game changer 😍❤💪
#wiese
#LQvKK 
#MannKiBaat https://t.co/To5bIIO63t",2021-02-28,2021,"['wiese', 'LQvKK', 'MannKiBaat']","['dama', 'mast', 'qalandar', 'wiese', 'game', 'changer']"
11872,"मैंने इस सवाल पर विचार किया और खुद से कहा मेरी एक कमी ये रही कि मैं दुनिया की सबसे प्राचीन भाषा – तमिल सीखने के लिए बहुत प्रयास नहीं कर पाया, मैं तमिल नहीं सीख पाया : PM @narendramodi #MannKiBaat",2021-02-28,2021,['MannKiBaat'],[]
11873,"देश के एससी-एसटी,ओबीसी, अल्पसंख्यक के टैक्स के पैसे से कॉलेजियन से मनोनीत जजों से अपेक्षा न्यायपालिका में भरोसा है की बात करेंगे!यूपीएससीकेसिलेक्शन कमेटी में मनोनीत सभी सवर्ण सदस्यों पर मौन रहेंगे तो संघ विधान वाले #MannKiBaat  करेंगे,भविष्य के लिए #JobKiBaat  नहीं करेंगे!",2021-02-28,2021,"['MannKiBaat', 'JobKiBaat']",[]
11874,"आज ‘National Science Day’ भी है। आज का दिन भारत के महान वैज्ञानिक, डॉक्टर सी.वी. रमन जी द्वारा की गई ‘Raman Effect’ खोज को समर्पित है।

केरल से योगेश्वरन जी ने NamoApp पर लिखा है कि Raman Effect की खोज ने पूरी विज्ञान की दिशा को बदल दिया था।

#MannKiBaat https://t.co/nGvEUvWzwY",2021-02-28,2021,['MannKiBaat'],"['national', 'science', 'raman', 'effect', 'namoapp', 'raman', 'effect']"
11875,"रविदास जी कहते थें-

करम बंधन में बन्ध रहियो, फल की ना तज्जियो आस।
कर्म मानुष का धम्र है, सत् भाखै रविदास।।

अर्थात हमें निरंतर अपना कर्म करते रहना चाहिए, फिर फल तो मिलेगा ही मिलेगा, कर्म से सिद्धि तो होती ही होती है।

#MannKiBaat https://t.co/jlpMgBGDcz",2021-02-28,2021,['MannKiBaat'],[]
11876,"जब आसमान में हम अपने देश में बने Fighter Plane Tejas को कलाबाजिंयां खाते देखते हैं, तब भारत में बने टैंक, मिसाइलें हमारा गौरव बढ़ाते हैं।

जब हम दर्जनों देशों तक मेड इन इंडिया वैक्सीन को पहुंचाते हुए देखते हैं तो हमारा माथा और ऊंचा हो जाता है।

#MannKiBaat https://t.co/o9vZw0jbX6",2021-02-28,2021,['MannKiBaat'],"['fighter', 'plane', 'tejas']"
11877,"Tune in.  माननीय पीएम श्री @narendramodi जी
#MannKiBaat

 https://t.co/1KIRWnGMWB",2021-02-28,2021,['MannKiBaat'],['tune']
11878,"कुछ दिन पहले हैदराबाद की अपर्णा रेड्डी जी ने मुझसे ऐसा ही एक सवाल पूछा | उन्होंने कहा कि – आप इतने साल से पी.एम. हैं, इतने साल सी.एम. रहे, क्या आपको कभी लगता है कि कुछ कमी रह गई | अपर्णा जी का सवाल बहुत सहज है लेकिन उतना ही मुश्किल भी : PM @narendramodi #MannKiBaat",2021-02-28,2021,['MannKiBaat'],[]
11879,"#MannKiBaat
Aatmanirbhar Bharat- the national spirit of India
via NaMo App https://t.co/A7K5lSpy5v",2021-02-28,2021,['MannKiBaat'],"['bharat', 'national', 'spirit', 'indiavia']"
11880,"#MannKiBaat
Environmental conservation in the temples of Assam
via NaMo App https://t.co/8wnIwKCC6y",2021-02-28,2021,['MannKiBaat'],"['conservation', 'temple', 'assamvia']"
11881,"@Spidey_e #MannKiBaat 
Oh no why this many dis likes...
Might be from other country right ? https://t.co/QsAZqnaGSe",2021-02-28,2021,['MannKiBaat'],"['many', 'likesmight', 'country', 'right']"
11882,"👉 #MannKiBaat 

 👉 #rojgar_ki_baat

 👉 #KisanKiBaat

👉 #kaamKiBaat 

कोई #GSTkiBaat भी कर लो। व्यापारी वर्ग भी परेशान हैं टैक्स से ज्यादा  #Latefees वसुली जा रही है जरुरत है #ReformGST 
#GSTAmnesty Scheme 
#GSTLateFees500 
#GSTMakeItEasy 

Let's RT &amp; Trend it 
 👉 #GSTkiBaat",2021-02-28,2021,"['MannKiBaat', 'rojgar_ki_baat', 'KisanKiBaat', 'kaamKiBaat', 'GSTkiBaat', 'Latefees', 'ReformGST', 'GSTAmnesty', 'GSTLateFees500', 'GSTMakeItEasy', 'GSTkiBaat']","['scheme', 'let', 'trend']"
11883,मोदी जी आपने #MannKiBaat में बहुत जुमलेबाज़ी कर ली है..! आपसे निवेदन है कि आप युवाओं से जुड़े बेरोज़गारी के मुद्दे पर #JobKiBaat और किसानों के समर्थन में  #KisanKiBaat करते हुए तीनों काले क़ानूनों को वापिस लेने की घोषणा कीजिए..!,2021-02-28,2021,"['MannKiBaat', 'JobKiBaat', 'KisanKiBaat']",[]
11884,"घर का बल्ब 2-3 वर्ष चलता है लेकिन पार्क एवम सड़कों में लगे बल्ब मात्र 2 से 3 माह जबकि पार्क या सड़कों के बल्ब अधिक दाम पर खरीदे जाते है
50% समस्याओं का मूल कारण है भ्रष्टाचार और भ्रष्टाचार का मूल कारण है घटिया कानून अब घटिया कानूनों को नहीं बदला जाएगा तो कब बदला जाएगा #mannkibaat",2021-02-28,2021,['mannkibaat'],[]
11885,"Catch the rain, where it falls, when it falls. #MannKiBaat https://t.co/YoceLqtnXv
@PMOIndia @BJP4Maharashtra @ravindranaspure @PravinAlai",2021-02-28,2021,['MannKiBaat'],"['catch', 'rain', 'fall', 'fall']"
11886,"#MannKiBaat
Aatmanirbhar Bharat Abhiyan is not just a government policy, it's a national spirit. PM Modi mentions how individuals are contributing to this spirit.",2021-02-28,2021,['MannKiBaat'],"['bharat', 'abhiyan', 'government', 'policy', 'national', 'spirit', 'mention', 'individual', 'contributing', 'spirit']"
11887,"कभी-कभी बहुत छोटा और साधारण सा सवाल भी मन को झकझोर जाता है | ये सवाल लंबे नहीं होते हैं, बहुत simple होते हैं, फिर भी वे हमें सोचने पर मजबूर कर देते हैं : PM @narendramodi सर 

 #MannKiBaat",2021-02-28,2021,['MannKiBaat'],['simple']
11888,"#MannKiBaat
PM Modi said how Tamil is a beautiful language that is prominent around the world and recalls how it is one of his biggest regrets that he has not been able to learn the world’s oldest language.",2021-02-28,2021,['MannKiBaat'],"['said', 'tamil', 'beautiful', 'language', 'prominent', 'around', 'world', 'recall', 'biggest', 'regret', 'able', 'learn', 'world', 'oldest', 'language']"
11889,"#MannKiBaat
If one looks at India’s temples, one can find that every temple has a pond. PM Modi talks about these ponds near the Hayagriva Madheb Temple, the Nagashankar Temple and the Ugratara Temple in Assam that is being used to save extinct species of turtles.",2021-02-28,2021,['MannKiBaat'],"['look', 'india', 'temple', 'find', 'every', 'temple', 'pond', 'talk', 'pond', 'near', 'hayagriva', 'madheb', 'temple', 'nagashankar', 'temple', 'ugratara', 'temple', 'assam', 'used', 'save', 'extinct', 'specie', 'turtle']"
11890,"#MannKiBaat
Several people from across the country r contributing to Atmanirbhar Bharat. PM Modi mentions Pramodji,from Bettiah,who was working in a LED blub factory in Delhi,having understood  process of bulb production,he started a small LED blubs mfg unit at this native place.",2021-02-28,2021,['MannKiBaat'],"['people', 'across', 'country', 'contributing', 'atmanirbhar', 'bharat', 'mention', 'pramodjifrom', 'bettiahwho', 'working', 'blub', 'factory', 'delhihaving', 'understood', 'process', 'bulb', 'productionhe', 'started', 'small', 'blubs', 'unit', 'native', 'place']"
11891,"Here are the key highlights of PM Shri @narendramodi ‘s 21st edition of “Mann Ki Baat 2.0” -

#MannKiBaat 

@ivikrantpatil @jagdishmulikbjp https://t.co/0bO6GzzhMn",2021-02-28,2021,['MannKiBaat'],"['highlight', 'shri', 'edition']"
11892,"Here are the key highlights of PM Shri @narendramodi ‘s 21st edition of “Mann Ki Baat 2.0” -

#MannKiBaat 

@narendramodi जी https://t.co/PoMm9P08jQ",2021-02-28,2021,['MannKiBaat'],"['highlight', 'shri', 'edition']"
11893,"#MannKiBaat
Sant Ravidas Ji has given a message ‘to stand on one’s own feet. PM Modi asserts how the youth are inspired by this and are not dependant on others for their dreams.",2021-02-28,2021,['MannKiBaat'],"['ravidas', 'given', 'message', 'stand', 'one', 'foot', 'asserts', 'youth', 'inspired', 'dependant', 'others', 'dream']"
11894,"आत्म निर्भर भारत की पहली शर्त होती है- अपने देश की चीजों पर गर्व होना, अपने देश के लोगों द्वारा बनाई वस्तुओं पर गर्व होना।

जब प्रत्येक देशवासी गर्व करता है, प्रत्येक देशवासी जुड़ता है, तो आत्मनिर्भर भारत सिर्फ एक आर्थिक अभियान न रहकर एक राष्ट्रीय भावना बन जाता है।

#MannKiBaat",2021-02-28,2021,['MannKiBaat'],[]
11895,"#MannKiBaat
Sant Ravidas Ji's birth anniversary falls on the very day of Magh Poornima. PM Modi mentioned how even today, the words, the knowledge of Sant Ravidas Ji guide us on our path.",2021-02-28,2021,['MannKiBaat'],"['ravidas', 'birth', 'anniversary', 'fall', 'magh', 'poornima', 'mentioned', 'even', 'today', 'word', 'knowledge', 'sant', 'ravidas', 'guide', 'path']"
11896,"#MannKiBaat
The contribution of science is huge in Atmanirbhar Bharat. PM Modi asserts the need to take science fwrd with mantra of 'Lab to Land' referring to Ladakh's Urgain Phuntsog who is working with innovative techniques to organically grow 20 diff crops in a cyclic pattern.",2021-02-28,2021,['MannKiBaat'],"['contribution', 'science', 'huge', 'atmanirbhar', 'bharat', 'asserts', 'need', 'take', 'science', 'fwrd', 'mantra', 'land', 'referring', 'ladakhs', 'urgain', 'phuntsog', 'working', 'innovative', 'technique', 'organically', 'grow', 'diff', 'crop', 'cyclic', 'pattern']"
11897,2021 will see a day when @PMOIndia of India will be fed up with @narendramodi's #MannKiBaat,2021-02-28,2021,['MannKiBaat'],['india']
11898,"#MannKiBaat
28th Feb is celebrated as #NationalScienceDay, dedicated to the discovery of the 'Raman Effect' by scientist Dr. CV Raman. PM Modi urges youth to read a lot about Indian scientists and understand the history of Indian science.",2021-02-28,2021,"['MannKiBaat', 'NationalScienceDay']","['celebrated', 'dedicated', 'discovery', 'raman', 'effect', 'scientist', 'raman', 'urge', 'youth', 'read', 'indian', 'scientist', 'understand', 'history', 'indian', 'science']"
11899,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/nbq0894a2h",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11900,"कभी-कभी बहुत छोटा और साधारण सा सवाल भी मन को झकझोर जाता है | ये सवाल लंबे नहीं होते हैं, बहुत simple होते हैं, फिर भी वे हमें सोचने पर मजबूर कर देते हैं : PM @narendramodi #MannKiBaat",2021-02-28,2021,['MannKiBaat'],['simple']
11901,"#MannKiBaat
PM Modi said we must understand our responsibility towards water conservation. In a few days, the Jal Shakti Ministry will launch a 100-day campaign 'Catch the Rain'- 'Catch the Rain, where it falls, when it falls'.",2021-02-28,2021,['MannKiBaat'],"['said', 'must', 'understand', 'responsibility', 'towards', 'water', 'conservation', 'day', 'shakti', 'ministry', 'launch', 'campaign', 'catch', 'rain', 'catch', 'rain', 'fall', 'fall']"
11902,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/Uqki7T1RvB",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11903,"#MannKiBaat
PM mentions the collective endeavour of individuals in Tamilnadu. Here, the locals have been running a campaign for the conservation of wells and are rejuvenating public wells in their vicinity that had been lying unused for years.",2021-02-28,2021,['MannKiBaat'],"['mention', 'collective', 'endeavour', 'individual', 'tamilnadu', 'local', 'running', 'campaign', 'conservation', 'well', 'rejuvenating', 'public', 'well', 'vicinity', 'lying', 'unused', 'year']"
11904,"#MannKiBaat
PM refers to efforts by individuals in water conservation. He talks about Babita Ji from MP who mobilized women of her village and built a canal to bring water to a dry lake which is now filled with water.",2021-02-28,2021,['MannKiBaat'],"['refers', 'effort', 'individual', 'water', 'conservation', 'talk', 'babita', 'mobilized', 'woman', 'village', 'built', 'canal', 'bring', 'water', 'lake', 'filled', 'water']"
11905,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/kJypXo1GXJ",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11906,"#MannKiBaat
PM begins the address with an interesting discussion on water conservation. With the end of the month of Magh, winters come to an end and summers start knocking, so he urges everyone to recognize their collective responsibility towards water conservation.",2021-02-28,2021,['MannKiBaat'],"['begin', 'address', 'interesting', 'discussion', 'water', 'conservation', 'month', 'magh', 'winter', 'come', 'summer', 'start', 'knocking', 'urge', 'everyone', 'recognize', 'collective', 'responsibility', 'towards', 'water', 'conservation']"
11907,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/uU8Ja4f2dx",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11908,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/KV23TUkell",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11909,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/lpeDwFECyn",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11910,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/dCJsbaQSe6",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11911,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/YuY1fHj0e0",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11912,"""Aatmanirbhar Bharat"" has become a national spirit.

- PM Shri Narendra Modi.

#MannKiBaat",2021-02-28,2021,['MannKiBaat'],"['aatmanirbhar', 'bharat', 'become', 'national', 'spirit', 'shri']"
11913,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/JUj43dlcLM",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11914,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/MkdDqXdqjl",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11915,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/nyhonHWcmN",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11916,Sab topics per baat hote hue dekh li netaji ki but kabhi PSB bank per #MannKiBaat nhi ki. Puchta hai bharat. Kya haal bna diya hai PSB ka. life has become hell in PSB Banking. Sab number game ki rajniti hai. 😭 @Bankers_We @FinMinIndia @LabourMinistry @ILONewDelhi @pib_law https://t.co/PG0qOz80Gl,2021-02-28,2021,['MannKiBaat'],"['topic', 'hote', 'dekh', 'netaji', 'kabhi', 'bank', 'puchta', 'bharat', 'haal', 'diya', 'life', 'become', 'hell', 'banking', 'number', 'game', 'rajniti']"
11917,"@ThePushpendra_ Ha ha ha ha 😂
Sabke #MannKiBaat",2021-02-28,2021,['MannKiBaat'],['sabke']
11918,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/5nhV35KApF",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11919,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/gmbJ5Ydx2m",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11920,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/BFO1PNOLVN",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11921,"आँसू की एक एक बूंद की कीमत चुकानी पड़ेगी माननीय @narendramodi जी इस बार के चुनाव में, #MannKiBaat की बात में जल संरक्षण की बात तो करते हैं लेकिन युवाओं के 
आँसू संरक्षण की बात क्यों नहीं की जाती।
#SSCGD_ALL_MEDICAL_FIT_JOINING
#JobKiBaat
https://t.co/WAh1LFnxRS @GaganPratapMath",2021-02-28,2021,"['MannKiBaat', 'SSCGD_ALL_MEDICAL_FIT_JOINING', 'JobKiBaat']",[]
11922,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/QrVSCdhtaL",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11923,"Look Revision and smart methods of memorization are to be adopted, that is, overall, in these exams, you have to bring out your best:  PM @narendramodi tells students appearing in board exams 

#MannKiBaat   
#PPC2021
#ExamWarriors https://t.co/ejXSyzzfgj I shared! @MIUI",2021-02-28,2021,"['MannKiBaat', 'PPC2021', 'ExamWarriors']","['look', 'revision', 'smart', 'method', 'memorization', 'adopted', 'overall', 'exam', 'bring', 'best', 'tell', 'student', 'appearing', 'board', 'exam', 'shared']"
11924,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/3WNwXNLzu7",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11925,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/RRsxrpqItX",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11926,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/RKRytvqhG2",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11927,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/Qg876UZyY1",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11928,"#MannKiBaat #electioninwestbengal
Hey west bengal are u ready for atmnirbhar.......u wanaa see vikash 😂😂😂..I am still waiting from 2014
I hope after this election you will get it from BJP.
You have to decide ...your future best of luck👍",2021-02-28,2021,"['MannKiBaat', 'electioninwestbengal']","['west', 'bengal', 'ready', 'atmnirbharu', 'wanaa', 'vikash', 'still', 'waiting', 'hope', 'election', 'bjpyou', 'decide', 'future', 'best', 'luck']"
11929,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/tMoD2Caep8",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11930,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/j0A0VBdilI",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11931,"@INCIndia #MannKiBaat always drown United india always call for #KisaanKiBaat  &amp; #JobKiBaat 
But Italiyan will not known these things because they looted farmers Indians since last 70 years  
#CongressKeVichaar 
#lootmaarindia
But all indian want
#CongressMuktBharat 
#congresswithterrorist",2021-02-28,2021,"['MannKiBaat', 'KisaanKiBaat', 'JobKiBaat', 'CongressKeVichaar', 'lootmaarindia', 'CongressMuktBharat', 'congresswithterrorist']","['always', 'drown', 'united', 'india', 'always', 'call', 'italiyan', 'known', 'thing', 'looted', 'farmer', 'indian', 'since', 'last', 'year', 'indian', 'want']"
11932,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/1DkSEZQN1s",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11933,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/9ccOU4EE5T",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11934,"#MannKiBaat
PM Modi's quotes https://t.co/YdjoQR3d0N https://t.co/qLGNthf7s1",2021-02-28,2021,['MannKiBaat'],"['modis', 'quote']"
11935,"Is there any penalty for not wearing Mask in public places..???? @IHSgov

How to follow leader of nation..??
Are lectures on Mask only on #mannkibaat https://t.co/vrtlRPpOT8",2021-03-30,2021,['mannkibaat'],"['penalty', 'wearing', 'mask', 'public', 'place', 'follow', 'leader', 'nationare', 'lecture', 'mask']"
11936,"#MadeInIndia #MannKiBaat Jai Hind PM Modiji, Semiconductor chips are really important part of future tech-industry. India should have plan dominate mfg this chips. It will help India win geo-political war.",2021-03-30,2021,"['MadeInIndia', 'MannKiBaat']","['hind', 'modiji', 'semiconductor', 'chip', 'really', 'important', 'part', 'future', 'techindustry', 'india', 'plan', 'dominate', 'chip', 'help', 'india', 'geopolitical']"
11937,"#MannKiBaat
Addressing the 75th episode, PM Modi mentioned how it is a coincidence that this month also marks the commencement of ‘#AmritMahotsav’ of the 75 years of Independence.
via NaMo App",2021-03-30,2021,"['MannKiBaat', 'AmritMahotsav']","['episode', 'mentioned', 'coincidence', 'month', 'also', 'mark', 'commencement', 'year', 'independencevia']"
11938,"Just leaving it out there
#Justleavingitoutthere
#COVIDー19
#India
#CoronaVirusUpdate
#coronaviruskuwait
#COVIDVaccine
#Covid19
#VaccineMaitri
#MannKiBaat
#LargestVaccineDrive
#Unite2FightCorona
#هند #الهند
#فيروس_كورونا 
#فيروس_كورونا_المستجدّ
#لقاح_كوفيد_19
#لقاح_كوفيد https://t.co/UCRxiGY0zO",2021-03-30,2021,"['Justleavingitoutthere', 'COVIDー19', 'India', 'CoronaVirusUpdate', 'coronaviruskuwait', 'COVIDVaccine', 'Covid19', 'VaccineMaitri', 'MannKiBaat', 'LargestVaccineDrive', 'Unite2FightCorona', 'هند', 'الهند', 'فيروس_كورونا', 'فيروس_كورونا_المستجد', 'لقاح_كوفيد_19', 'لقاح_كوفيد']",['leaving']
11939,"@narendramodi Sir. What about this? 
Acche Din hain ye? 
Is this the way people are supposed to be spreading the meaning of “Bharat Mata Ki Jai’? 

Anything to say about women safety, their honor, and respect now?

Any #MannKiBaat ? https://t.co/in8NQGXjZa",2021-03-30,2021,['MannKiBaat'],"['acche', 'hain', 'people', 'supposed', 'spreading', 'meaning', 'bharat', 'mata', 'anything', 'woman', 'safety', 'honor', 'respect', 'nowany']"
11940,"To give its due when it deserves - PM Modi hails Assam man on his mission for last 20 years of documenting the Karbi language. #MannKiBaat :  
 https://t.co/fFXUQJcdF6 https://t.co/90j1bMRx67",2021-03-30,2021,['MannKiBaat'],"['give', 'deserves', 'hail', 'assam', 'mission', 'last', 'year', 'documenting', 'karbi', 'language']"
11941,"#MannKiBaat
Pride in dialect and culture
via NaMo App https://t.co/bdkz0SUE2G",2021-03-30,2021,['MannKiBaat'],"['dialect', 'culturevia']"
11942,"#MannKiBaat
Converting waste to wealth
via NaMo App https://t.co/l6nh1ICwo7",2021-03-30,2021,['MannKiBaat'],"['waste', 'wealthvia']"
11943,"#MannKiBaat
Efforts in conserving nature
via NaMo App https://t.co/6hFn6kgrmT",2021-03-30,2021,['MannKiBaat'],"['conserving', 'naturevia']"
11944,"#MannKiBaat
Conserving nature is the need of the hour
via NaMo App https://t.co/kbAkw0ZFGG",2021-03-30,2021,['MannKiBaat'],"['nature', 'need', 'hourvia']"
11945,"#MannKiBaat
Urging farmers to take up bee farming
via NaMo App https://t.co/LjmcU3xC2X",2021-03-30,2021,['MannKiBaat'],"['farmer', 'take', 'farmingvia']"
11946,"#MannKiBaat
A unique light house in Gujarat
via NaMo App https://t.co/kYcSlS8sjp",2021-03-30,2021,['MannKiBaat'],"['unique', 'light', 'house', 'gujaratvia']"
11947,"@AmitShah @rashtrapatibhvn @ECISVEEP 
So this is as per SOP right ???
I feel even if you ask class 5 student he will be able to tell this is not good and not a social distancing what you have been speaking in #MannKiBaat so better avoid faking all d time @narendramodi 🙏🙏
@republic @ndtv",2021-03-30,2021,['MannKiBaat'],"['right', 'feel', 'even', 'class', 'student', 'able', 'tell', 'good', 'social', 'distancing', 'speaking', 'better', 'avoid', 'faking', 'time']"
11948,"""ऐसा ही नहीं है कि बड़ी-बड़ी चीजें ही भारत को आत्मनिर्भर बनाएँगी। 

भारत में बने कपड़े, भारत के talented कारीगरों द्वारा बनाया गया Handicraft का समान, भारत के Electronic उपकरण, भारत के मोबाइल, हर क्षेत्र में, हमें, इस गौरव को बढ़ाना होगा।""

- पीएम श्री नरेन्द्र मोदी। #MannKiBaat",2021-03-30,2021,['MannKiBaat'],"['talented', 'handicraft', 'electronic']"
11949,"The 66 KV Substation is watching since 2019 to be considered in #Gurugram 

#MannKiBaat 
according to Modi he is doing wonders. 

#BharatBandh https://t.co/XDQCoJwluw",2021-03-30,2021,"['Gurugram', 'MannKiBaat', 'BharatBandh']","['substation', 'watching', 'since', 'considered', 'according', 'wonder']"
