,Text,Date,Year,hashtag,Cleaned
764,"Modi g ki  Ye aisi kon si #MannKiBaat hain jo roj 3 rallies me nahi nikal pati hain !!""",2014-12-16,2014,['MannKiBaat'],modi aisi hain rallies nahi nikal pati hain
765,"""when will i get my 15 lakhs? #MannKiBaat""",2014-12-16,2014,['MannKiBaat'],when will lakhs
766,Log apni biwi ki #mannkibaat samjhte nhi ... Puri duniyaa ko updesh dene chalte hai... . Hypocrisy #pollutedminister PM,2014-12-16,2014,"['mannkibaat', 'pollutedminister']",apni biwi samjhte puri duniyaa updesh dene chalte hypocrisy
768,Log apni biwi ki #mannkibaat samjhte nhi ... Puri duniyaa ko updesh dene chalte hai... . Hypocrisy #pollutedmini... https://t.co/p5Jzoa3xDu,2014-12-16,2014,"['mannkibaat', 'pollutedmini']",apni biwi samjhte puri duniyaa updesh dene chalte hypocrisy
770,Log apni biwi ki #mannkibaat samjhte nhi ... Puri duniyaa ko updesh dene chalte hai... . Hypocrisy #pollutedmini... https://t.co/p5Jzoa3xDu,2014-12-16,2014,"['mannkibaat', 'pollutedmini']",apni biwi samjhte puri duniyaa updesh dene chalte hypocrisy
771,@PMOIndia Why do girls have to fight for their safety? Why isn't it their birth right? #Righttosafety #MannKiBaat,2014-12-16,2014,"['Righttosafety', 'MannKiBaat']",girls have fight their safety isnt their birth right
772,"@narendramodi sir ppl also want 2 know yours #MannKiBaat on issues like #gharwapsi &amp; all that drama, happening in u.p, what's ur stand?",2014-12-16,2014,"['MannKiBaat', 'gharwapsi']",also want know yours issues like that drama happening whats stand
773,"""@pramod7224: Subramaniyam Swami apne #MannKiBaat karte hue Owaisi se..
@kapsology @DrunkVinodMehta http://t.co/iL1cEsxCL1""@AAPNWMumbai",2014-12-16,2014,['MannKiBaat'],subramaniyam swami apne karte owaisi
774,@soilditem u r sick in the head...i hope @PMOIndia @narendramodi will address this kind of sickness too @BJPRajnathSingh #MannKiBaat,2014-12-16,2014,['MannKiBaat'],sick headi hope will address this kind sickness
775,"@narendramodi @nitin_gadkari Sir ppl r dying on Road, worst roads in Punjab, spcly in Ludhiana, pls do something #MannKiBaat",2014-12-16,2014,['MannKiBaat'],dying road worst roads punjab spcly ludhiana something
776,"""@pramod7224: Subramaniyam Swami apne #MannKiBaat karte hue Owaisi se..
@kapsology @DrunkVinodMehta http://t.co/WFMNMw2OAM""",2014-12-16,2014,['MannKiBaat'],subramaniyam swami apne karte owaisi
777,#SmritiIrani d queen of forgery &amp; lies s worried that some1 has written false news abt Christmas holiday n school. Wat an irony? #MannKiBaat,2014-12-16,2014,"['SmritiIrani', 'MannKiBaat']",queen forgery lies worried that some written false news christmas holiday school irony
778,D2:Have the courage to say no (to drugs) &amp;reject drugs. Tell your friends the same too: PM @narendramodi #MannKiBaat #DrugsFreeIndia,2014-12-16,2014,"['MannKiBaat', 'DrugsFreeIndia']",dhave courage drugs ampreject drugs tell your friends same
779,PM 2 MPs: Respect laxmanrekha. Keep #MannKiBaat in maan. Work chupke chupke.Learn d new governance model @AAPforINDIA @RR4900 @_AnupamSingh,2014-12-16,2014,['MannKiBaat'],respect laxmanrekha keep maan work chupke chupkelearn governance model
780,@Donkeyji: Fraud @PMOIndia kabhi ispar #MannKiBaat karo. @VasundharaBJP http://t.co/I1vnXQ3AYp: Fraud @PMOIndia kabhi ispar #Mann...,2014-12-16,2014,"['MannKiBaat', 'Mann']",fraud kabhi ispar karo fraud kabhi ispar
781,@Donkeyji: Fraud @PMOIndia kabhi ispar #MannKiBaat karo. @VasundharaBJP http://t.co/cgnWBY14mA: Fraud @PMOIndia kabhi ispar #Mann...,2014-12-16,2014,"['MannKiBaat', 'Mann']",fraud kabhi ispar karo fraud kabhi ispar
782,"Subramaniyam Swami apne #MannKiBaat karte hue Owaisi se..
@kapsology @DrunkVinodMehta http://t.co/7MeWX8wkzU",2014-12-16,2014,['MannKiBaat'],subramaniyam swami apne karte owaisi
783,"Mybe I don't want to learn.
#MannKiBaat",2014-12-16,2014,['MannKiBaat'],mybe dont want learn
784,Log apni biwi ki #mannkibaat samjhte nhi ... Puri duniyaa ko updesh dene chalte hai... . Hypocrisy #pollutedmini... https://t.co/p5Jzoa3xDu,2014-12-16,2014,"['mannkibaat', 'pollutedmini']",apni biwi samjhte puri duniyaa updesh dene chalte hypocrisy
785,@Radhika_Khera @brownbrumby he meant #MannKiBaat mann me hi rakho! Its okay to think that way but dont say it aloud :P,2014-12-16,2014,['MannKiBaat'],meant mann rakho okay think that dont aloud
787,"@DrunkVinodMehta parliament ko bhi Europe mein banwa do , dekhon fir kaise mein roz dikhoonga usmein , Narendra modi ki #MannKiBaat",2014-12-16,2014,['MannKiBaat'],parliament europe mein banwa dekhon kaise mein dikhoonga usmein narendra modi
788,#MannKiBaat what parents feel when we talk about career. #goodmorning @RajnagarInfo http://t.co/D7r9EUDppr,2014-12-16,2014,"['MannKiBaat', 'goodmorning']",what parents feel when talk about career
789,"Meanwhile, the Dravidian clan is still demystifying #MannKiBaat ! http://t.co/o75RMi1PTB",2014-12-16,2014,['MannKiBaat'],meanwhile dravidian clan still demystifying
790,Controversial state ments come up mostly at the time of Parliament Sessions.Is it strategy or coincidence?#MannKiBaat,2014-12-16,2014,['MannKiBaat'],controversial state ments come mostly time parliament sessionsis strategy coincidence
791,"#MannKiBaat When you begin with airing controversies, it is understood you've nothing productive in your agenda.",2014-12-16,2014,['MannKiBaat'],when begin with airing controversies understood youve nothing productive your agenda
792,"#DrugFreeIndia
Play cricket on Android https://t.co/QOCZbSKkII

#MannKiBaat",2014-12-16,2014,"['DrugFreeIndia', 'MannKiBaat']",cricket android
793,"listen SPEECH OF #PMNAMO,HERE...................
#MANNKIBAAT ON topics  #DRUGSFREEINDIA  &amp; 21th world #YOGADIWAS... http://t.co/aCV4uOzeOU",2014-12-16,2014,"['PMNAMO', 'MANNKIBAAT', 'DRUGSFREEINDIA', 'YOGADIWAS']",listen speech here topics world
794,"dost dost na raha
pyaar pyaar na raha 
zindagi hame 13 aitbar na raha 
 #MannKiBaat",2014-12-16,2014,['MannKiBaat'],dost dost rahapyaar pyaar raha zindagi hame aitbar raha
795,@DrRiazPathan @aajtak jab tak #CongressBjpMediaBhaiBhai tab tak desh surakshit nahi #5SaalKejriwal #BijliPaaniDialogue #MannKiBaat,2014-12-16,2014,"['CongressBjpMediaBhaiBhai', '5SaalKejriwal', 'BijliPaaniDialogue', 'MannKiBaat']",desh surakshit nahi
796,"@thekiranbedi @PMOIndia    when is #MannKiBaat  coming on the topic named ""riot free India"".. ""Secular India"".? Any time soon?",2014-12-16,2014,['MannKiBaat'],when coming topic named riot free india secular india time soon
797,@dushyanthechamp ah ah ha..:)) It is MONKEY abusing DRUGS...#MannKiBaat #DrugFreeIndia #TamilNadu #AIADMK,2014-12-16,2014,"['MannKiBaat', 'DrugFreeIndia', 'TamilNadu', 'AIADMK']",monkey abusing drugs
798,@dushyanthechamp ah ah ha..:)) It is MONKEY abusing DRUGS...#MannKiBaat,2014-12-16,2014,['MannKiBaat'],monkey abusing drugs
799,By evening Bhakt Channels will give you statistics of 2Crore people quit Drugs after hearing #MannKiBaat. (Topic... https://t.co/fjx4TsSO2e,2014-12-16,2014,['MannKiBaat'],evening bhakt channels will give statistics crore people quit drugs after hearing topic
800,"Modiji is not silent like MMS. Women safety, haywire ministers, religion crisis, and he stays mum. Does #MannKiBaat. Selectively vocal?",2014-12-16,2014,['MannKiBaat'],modiji silent like women safety haywire ministers religion crisis stays does selectively vocal
801,"felt really touched when the father of Nirbhya told instead of #PM Modi saying #mannkibaat, should listen to common man's mannkibaat",2014-12-16,2014,"['PM', 'mannkibaat']",felt really touched when father nirbhya told instead modi saying should listen common mans mannkibaat
802,I wish I could have a magic wand...#MannKiBaat,2014-12-16,2014,['MannKiBaat'],wish could have magic wand
803,"#MannKiBaat 
we dont need moral guidelines what u should tell us what u r going to do in next month or for next 6 months",2014-12-16,2014,['MannKiBaat'],dont need moral guidelines what should tell what going next month next months
804,Bhakto ke #MannKiBaat http://t.co/wZlMoOojzQ,2014-12-16,2014,['MannKiBaat'],bhakto
805,#MannKiBaat May Every Soul. Body. Heart Believe In Love. * Pretty,2014-12-16,2014,['MannKiBaat'],every soul body heart believe love pretty
806,भारतीय संस्कृति उत्सव’ #Kolhapur #Maharashtra 19-25 Jan 15 development model of Society https://t.co/cUpKy5mSQj Jan-jan ke #MannKiBaat,2014-12-16,2014,"['Kolhapur', 'Maharashtra', 'MannKiBaat']",development model society janjan
808,By evening Bhakt Channels will give you statistics of 2Crore people quit Drugs after hearing #MannKiBaat. (Topic... https://t.co/fjx4TsSO2e,2014-12-16,2014,['MannKiBaat'],evening bhakt channels will give statistics crore people quit drugs after hearing topic
809,India third on black money list: report - The Hindu #MannKiBaat http://t.co/YXrQGNL6VZ,2014-12-16,2014,['MannKiBaat'],india third black money list report hindu
810,"Selfish people r the ones I dislike  most.India needs a way forward. Stop adding to the problem you retards
#MannKiBaat
Delhi
#DrugFreeIndia",2014-12-16,2014,"['MannKiBaat', 'DrugFreeIndia']",selfish people ones dislike mostindia needs forward stop adding problem retards
811,A lion doesn't concern himself with the opinions of a sheep. #MannKiBaat,2014-12-16,2014,['MannKiBaat'],lion doesnt concern himself with opinions sheep
812,"#MannKiBaat यह है कि #BJPBetraysDelhi 
Below Picture Says everything. http://t.co/TLEvmEx7b8",2014-12-16,2014,"['MannKiBaat', 'BJPBetraysDelhi']",below picture says everything
813,#MannKiBaat Listening COLDPLAY in winters is like.....MMMMMM,2014-12-16,2014,['MannKiBaat'],listening coldplay winters likemmmmmm
814,Good morning dear PMji Take initiation to be in touch with the poorer sections so that THEY will be proud of you after 5 years  #MannKiBaat,2014-12-16,2014,['MannKiBaat'],good morning dear pmji take initiation touch with poorer sections that they will proud after years
815,So Rupee@63 hs finally crossd our FinMin #Jhoothly's age.Mr Modi whats ur #MannKiBaat on reviving d economy? Whn? aftr it crosses ur Age?,2014-12-15,2014,"['Jhoothly', 'MannKiBaat']",rupee finally crossd finmin agemr modi whats reviving economy aftr crosses
816,"With price of Rupee touching our #FEKU Pm's age, will Mr. #jhoothly revive d economy? We dnt need Babas n Yogis #BJPBetraysDelhi #Mannkibaat",2014-12-15,2014,"['FEKU', 'jhoothly', 'BJPBetraysDelhi', 'Mannkibaat']",with price rupee touching will revive economy need babas yogis
817,"@InternetHindus @voxindica Nopr , somebody did say rightly, in hurry to get weed! #NaMo Sunday AIR #MannKiBaat !",2014-12-15,2014,"['NaMo', 'MannKiBaat']",nopr somebody rightly hurry weed sunday
818,#MannKiBaat Any official program for NRIs to help adopt a village program will be useful. Most NRIs wish best for India and will help.,2014-12-15,2014,['MannKiBaat'],official program nris help adopt village program will useful most nris wish best india will help
819,#MannKiBaat I fully support govt. plans to develop/adopt villages. Must develop bottom up. Is there an association for NRIs to get involved?,2014-12-15,2014,['MannKiBaat'],fully support govt plans developadopt villages must develop bottom there association nris involved
820,"I support PM @narendramodi initiative #DrugFreeIndia .On social media Lets start a movement for a meaningful cause.
#MannKiBaat 
#ThinkIndia",2014-12-15,2014,"['DrugFreeIndia', 'MannKiBaat', 'ThinkIndia']",support initiative social media lets start movement meaningful cause
821,Those who rode Modi bandwagon to enter parliament must respect his agenda. Anti-appeasement n RW wonderland r not the same thing #MannKiBaat,2014-12-15,2014,['MannKiBaat'],those rode modi bandwagon enter parliament must respect agenda antiappeasement wonderland same thing
822,"@VandanaSsingh @nishantberia 

Either #GharWapsi of India to #VedicAge or #GharWapsi of #Modi to #Gujarat.

#MannKiBaat",2014-12-15,2014,"['GharWapsi', 'VedicAge', 'GharWapsi', 'Modi', 'Gujarat', 'MannKiBaat']",either india
823,Tania Sachdev India's Top Female Chess Player.. Beauty With Brains. &lt;3 #MannKiBaat http://t.co/LLJnfL1bkX,2014-12-15,2014,['MannKiBaat'],tania sachdev indias female chess player beauty with brains
824,A lion doesn't concern himself with the opinions of a sheep. #MannKiBaat,2014-12-15,2014,['MannKiBaat'],lion doesnt concern himself with opinions sheep
825,"When you make a commitment, you build hope. When you keep it, you build trust. #MannKiBaat",2014-12-15,2014,['MannKiBaat'],when make commitment build hope when keep build trust
826,The problem is not the problem. The problem is your attitude about the problem. #MannKiBaat,2014-12-15,2014,['MannKiBaat'],problem problem problem your attitude about problem
827,"Beauty With Brains. Alexandra Botez, Canada's Female Chess Player.. #MannKiBaat http://t.co/RVQzEnDPve",2014-12-15,2014,['MannKiBaat'],beauty with brains alexandra botez canadas female chess player
828,Nobody has a perfect life. Everybody has their own problems. Some people just know how to deal with it in a better way. #MannKiBaat,2014-12-15,2014,['MannKiBaat'],nobody perfect life everybody their problems some people just know deal with better
829,Stop being afraid of what could go wrong and think of what could go right. #MannKiBaat,2014-12-15,2014,['MannKiBaat'],stop being afraid what could wrong think what could right
830,"School doesn't test your intelligence, it tests your memory. #MannKiBaat",2014-12-15,2014,['MannKiBaat'],school doesnt test your intelligence tests your memory
831,"#MannKiBaat  india ko drugs free bnana hai ,to youth ko milke sath  nibhana hoga, drugs ko jd se mitana hoga
#DrugFreeIndia *lgao chillum*",2014-12-15,2014,"['MannKiBaat', 'DrugFreeIndia']",india drugs free bnana youth milke sath nibhana hoga drugs mitana hoga lgao chillum
832,All bar &amp; clubs are packed on 31st December &amp; All Temple packed on 1 January! #MannKiBaat,2014-12-15,2014,['MannKiBaat'],clubs packed december temple packed january
833,"@vikramchandra @PawanDurani 
You guys have crossed all limits of Sycophancy.
#MannKiBaat",2014-12-15,2014,['MannKiBaat'],guys have crossed limits sycophancy
834,"Wonder how #Modi gets time for tweets, #MannKiBaat &amp; bhashans? Well, this is only work he does. Baki to Rambharose http://t.co/vtAR3p82Ve",2014-12-15,2014,"['Modi', 'MannKiBaat']",wonder gets time tweets bhashans well this only work does baki rambharose
835,"RT wayne_o__OO_: wayne_o__OO_: AidylKim: #INDvsAUS
 #AUSvIND
 #MannKiBaat
 #DrugFreeIndia
 #sydneysiege
 #WaitingForRoyTrailer
 #Monaco
...",2014-12-15,2014,"['INDvsAUS', 'AUSvIND', 'MannKiBaat', 'DrugFreeIndia', 'sydneysiege', 'WaitingForRoyTrailer', 'Monaco']",wayne_o__oo_ wayne_o__oo_ aidylkim
837,"""@PMOIndia: #MannKiBaat""
Announcing good governance day on #Chirstmas day-u can be sure u have lost the entire community in India &amp; world !",2014-12-15,2014,"['MannKiBaat', 'Chirstmas']",announcing good governance dayu sure have lost entire community india world
838,"If Modi really thinks for #DrugFreeIndia in #MannKiBaat, he should Withdraw Support to SAD in Punjab: Cong
http://t.co/m3qCHATPUg",2014-12-15,2014,"['DrugFreeIndia', 'MannKiBaat']",modi really thinks should withdraw support punjab cong
839,"RT filmy_champ: #sydneysiege
 #DrugFreeIndia
 #INDvsAUS
 #MannKiBaat
 #MSGTheFilm
 Delhi
 everyone waiting for PKTheFilm",2014-12-15,2014,"['sydneysiege', 'DrugFreeIndia', 'INDvsAUS', 'MannKiBaat', 'MSGTheFilm']",filmy_champ delhi everyone waiting pkthefilm
840,"""@KiranKS: People attentively listening to @PMOIndia from a boat in Mathura, UP.

#MannKiBaat 
#DrugFreeIndia http://t.co/ig4l6yeZTO""",2014-12-15,2014,"['MannKiBaat', 'DrugFreeIndia']",people attentively listening from boat mathura
841,#MannKiBaat......... its over gn to all,2014-12-15,2014,['MannKiBaat'],over
842,"People attentively listening to @PMOIndia from a boat in Mathura, UP.

#MannKiBaat 
#DrugFreeIndia http://t.co/YW32FiWVYp",2014-12-15,2014,"['MannKiBaat', 'DrugFreeIndia']",people attentively listening from boat mathura
843,RT Kundra_Vishal: देखिए संघ के #GharWapasi वापसी अभियान पर मोदी की माँ ने मोदी से #MannKiBaat क्या कहा ajaymaken... http://t.co/3qtkbVW97J,2014-12-15,2014,"['GharWapasi', 'MannKiBaat']",kundra_vishal ajaymaken
